129406346	Villa unifamiliare via Grand'Ufficiale Enrico Triverio 61, Bioglio	109000	sale	Villa unifamiliare	160 m²	3	Bioglio	Via Grand'Ufficiale Enrico Triverio	Biella	0
131383390	Terratetto unifamiliare Casale Roletto 6, Trucchi Rossi Filippi, Zubiena	74000	sale	Terratetto unifamiliare	240 m²	5+	Zubiena	Casale Roletto	Biella	0
129848850	Villa unifamiliare frazione Baltera, Centro, Masserano	184000	sale	Villa unifamiliare	160 m²	5	Masserano	Frazione Baltera	Biella	0
127672198	Terratetto unifamiliare 210 m², ottimo stato, Canova, Valdilana	84000	sale	Terratetto unifamiliare	210 m²	5+	Valdilana	Borgata Canova	Biella	0
131535040	Terratetto unifamiliare via Rovasenda 122, Brusnengo	109000	sale	Terratetto unifamiliare	90 m²	5	Brusnengo	Via Rovasenda	Biella	0
130006260	Villa a schiera via Adolfo Rivetti 20, Muzzano	370000	sale	Villa a schiera	280 m²	5+	Muzzano	Via Adolfo Rivetti	Biella	0
130071304	Trilocale via Barazze 1, Centro, Cossato	38000	sale	Trilocale	85 m²	3	Cossato	Via Barazze	Biella	0
123496383	Villa a schiera via Santuario di Oropa 398, Favaro, Biella	106000	sale	Villa a schiera	210 m²	5+	Biella	Via Santuario di Oropa	Biella	0
131535038	Villa unifamiliare frazione Ponzone 37, Trivero Prativero Ponzone, Valdilana	400000	sale	Villa unifamiliare	300 m²	5+	Valdilana	Frazione Ponzone	Biella	0
131572886	Villa bifamiliare via Pistino 23, Ceresane Curanuova, Mongrando	325000	sale	Villa bifamiliare	606 m²	5+	Mongrando	Via Pistino	Biella	0
120618392	Appartamento via 2 Giugno 36, Zona Industriale, Masserano	69000	sale	Appartamento	120 m²	5	Masserano	Via 2 Giugno	Biella	0
126115499	Terratetto unifamiliare frazione Cerreia 30, Valdilana	79000	sale	Terratetto unifamiliare	360 m²	5+	Valdilana	Frazione Cerreia	Biella	0
102430974	Terratetto unifamiliare Cantone Cagna 15, Castelletto Cervo	25000	sale	Terratetto unifamiliare	103 m²	4	Castelletto Cervo	Cantone Cagna	Biella	0
115402455	Rustico frazione Pizzoglio, Valle San Nicolao	26000	sale	Rustico	100 m²	1	Valle San Nicolao	Frazione Pizzoglio	Biella	0
117306587	Villa unifamiliare Cascina Colombera 1, Masserano	480000	sale	Villa unifamiliare	363 m²	4	Masserano	Cascina Colombera	Biella	0
